,method,function,randomfailures,failfraction,nx,n,dampalpha,avgvarconstant,varc_status,rmse,mae,medae,me,crps,coverage,avgintwidth,intscore,emutime,npts
478,colGP,Borehole,TRUE,0.01,15,50,,,n/a,0.007881388,0.001484675,0.000166649,-0.000393357,10.64698981,0.879477511,16.89125647,54.94382949,0.346497536,672.6299883
479,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.005181324,0.00113042,0.0001013,-0.000348781,11.6035895,0.939058907,16.32685615,26.54337112,0.413423777,672.6299883
480,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.008897994,0.00231284,0.000267553,0.000131459,8.518866045,0.856544223,16.08454388,60.77918945,0.255759478,672.6299883
481,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.016996059,0.005022485,0.000628695,0.000540849,37.69354388,0.926209785,53.42849451,98.96605407,0.281260252,672.6299883
482,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.007762123,0.001813343,0.000188682,-0.000100279,15.69338274,0.915515409,24.90188604,59.80279097,0.361907482,672.6299883
483,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.007669959,0.001426439,9.20E-05,-0.000766345,12.28903969,0.910867451,15.11892217,38.25072293,0.281835556,672.6299883
484,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.007793439,0.001854896,0.000265755,-0.0007026,10.4793668,0.911642687,16.94994992,51.27679203,0.293641806,672.6299883
485,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.012443947,0.003478248,0.000263167,0.00063996,18.03232251,0.859659942,24.06403709,73.01431646,0.287389278,672.6299883
486,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.007642507,0.001960665,0.000167116,0.000480464,11.91411875,0.894923678,19.38995243,41.99749674,0.267045736,672.6299883
487,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.008640468,0.002075112,0.000166441,0.000699688,19.73522381,0.886454716,26.27514923,68.35084995,0.287015677,672.6299883
488,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.009100907,0.001391582,7.33E-05,-0.000772853,7.801797737,0.886467173,16.36894909,65.02870999,0.241732597,672.6299883
489,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.011146316,0.002392642,0.000296014,-0.001053939,13.11413355,0.899920078,25.13953678,92.2953381,0.357951403,672.6299883
490,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.007610638,0.001760927,0.000260846,-0.000130949,8.36429842,0.911889973,11.6551395,29.29500221,0.242495775,672.6299883
491,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.008802583,0.001867087,0.000105385,-0.000753982,11.84577343,0.922003578,19.42104735,48.07511295,0.272683859,672.6299883
492,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.010504141,0.001930083,0.000155839,-0.000325372,10.94401897,0.917426274,17.28360467,58.22552357,0.26098752,672.6299883
493,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.009795368,0.002092361,0.000314219,-0.000286514,10.33677784,0.85578027,16.37544579,60.25402884,0.2522192,672.6299883
494,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.012402243,0.00318592,0.000293158,0.000589217,18.89263208,0.93169083,27.03388019,54.91560947,0.288755894,672.6299883
495,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.010187813,0.002336299,0.000157964,0.000191101,14.53985157,0.892497998,23.27721731,96.87301491,0.239640951,672.6299883
496,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.007958416,0.00173344,0.000182555,-0.000593391,9.561165918,0.903016283,17.10249516,56.40939796,0.268146515,672.6299883
497,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.008111556,0.002333407,0.000319721,-0.000237492,18.47483082,0.924123821,24.57966641,53.6127271,0.706893206,672.6299883
498,colGP,Borehole,TRUE,0.25,15,50,,,n/a,0.016627576,0.004551657,0.000488454,0.000857958,24.66462217,0.893568079,39.34666241,118.4117499,0.254492998,672.6299883
499,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.010177507,0.002670906,0.000365853,0.000686709,21.89155777,0.909866443,34.43277431,69.98871897,0.350475788,672.6299883
500,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.003285165,0.000746656,8.54E-05,1.10E-05,15.1867917,0.961327906,20.61823361,26.45742207,0.317827463,672.6299883
501,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.013055449,0.00318098,0.000364538,-0.001875903,9.549049501,0.877847659,16.02640631,68.24029375,0.407800436,672.6299883
502,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.010902692,0.001712872,0.00011037,-0.000785526,8.686391353,0.870779813,13.34011408,67.48380594,0.380604744,672.6299883
503,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.003125161,0.001091878,0.000193351,5.64E-05,4.468681588,0.88543635,6.337578162,9.759585534,0.472419262,672.6299883
504,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.007803099,0.00176996,0.000209415,0.000160301,7.799867318,0.882576024,13.93789158,53.76879069,0.292339802,672.6299883
505,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.009238103,0.002303919,0.000233418,0.000564087,22.01535682,0.914766749,29.75935646,85.42426376,0.381658077,672.6299883
506,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.014971938,0.004130247,0.00047301,0.001149875,29.6965239,0.881333239,43.81846515,127.7649668,0.328997135,672.6299883
507,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.00495052,0.001275933,0.000176193,0.000182483,12.27285884,0.911070653,15.17616775,33.62731634,0.303975821,672.6299883
508,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.006885996,0.001542937,0.000142617,-0.000287616,12.29061605,0.913247444,18.26812938,49.20901278,0.364777088,672.6299883
509,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.005527305,0.001004285,7.35E-05,0.000437627,5.925995351,0.896345748,7.318687108,25.74432249,0.375379562,672.6299883
510,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.012713294,0.002221705,0.000174178,-0.001537761,6.849249726,0.897293887,12.47505666,71.08223884,0.353843689,672.6299883
511,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.00873226,0.002441984,0.000335563,-0.000402268,18.38457334,0.936357243,34.06403639,69.28656036,0.329122543,672.6299883
512,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.00533034,0.00135021,0.000154194,-0.000141575,8.440177052,0.930105263,16.32958322,38.31330002,0.317728281,672.6299883
513,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.005638163,0.001518668,0.000204633,0.000484771,16.12641303,0.93481315,22.45316582,36.85950993,0.396661282,672.6299883
514,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.008532622,0.001940882,0.000370766,-0.000727368,9.464015096,0.947135325,14.71672196,40.37975877,0.340958834,672.6299883
515,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.005236968,0.000940391,0.000134236,-0.000125676,9.456194927,0.896212494,12.7089649,29.14083826,0.351763725,672.6299883
516,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.006184988,0.001675043,0.000127613,0.000332707,13.26798893,0.916100091,17.67821775,38.77349617,0.362887859,672.6299883
517,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.010694109,0.001975373,0.000235448,-0.000994818,11.76536458,0.913572433,24.11357342,74.28222026,0.318959475,672.6299883
518,colGP,Borehole,TRUE,0.05,15,50,,,n/a,0.011806776,0.002456308,0.000269247,-0.001021738,24.24282818,0.925420168,38.01482228,95.65027117,0.334243536,672.6299883
519,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,7.51E-07,4.50E-07,3.03E-07,-4.76E-08,1.33E-05,0.994481459,2.13E-05,2.29E-05,315.4099698,13452.59977
520,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,5.25E-07,3.46E-07,2.91E-07,-8.61E-08,1.23E-05,0.996969085,2.13E-05,2.19E-05,296.5925994,13452.59977
521,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,4.74E-07,3.89E-07,3.65E-07,3.10E-09,1.40E-05,0.99919132,2.19E-05,2.20E-05,201.3025165,13452.59977
522,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,5.65E-07,3.56E-07,2.51E-07,2.62E-08,1.49E-05,0.996029343,2.15E-05,2.22E-05,244.2878582,13452.59977
523,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,4.41E-07,3.02E-07,2.33E-07,1.35E-07,1.94E-05,0.998584333,2.20E-05,2.22E-05,270.1851943,13452.59977
524,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,4.50E-07,3.48E-07,3.20E-07,6.15E-08,1.54E-05,0.999124933,2.23E-05,2.24E-05,228.7377858,13452.59977
525,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,6.01E-07,4.15E-07,3.07E-07,1.28E-08,1.20E-05,0.996156958,2.07E-05,2.10E-05,245.5891263,13452.59977
526,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,4.83E-07,2.72E-07,1.93E-07,2.35E-08,1.84E-05,0.994072477,2.08E-05,2.13E-05,298.8543169,13452.59977
527,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,9.86E-07,3.88E-07,2.77E-07,-1.48E-07,9.94E-06,0.995900813,2.02E-05,2.24E-05,301.4437811,13452.59977
528,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,5.47E-07,3.30E-07,2.19E-07,1.62E-07,1.81E-05,0.997039828,2.05E-05,2.13E-05,249.4941664,13452.59977
529,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,9.64E-07,5.41E-07,4.75E-07,-2.97E-08,1.37E-05,0.991311961,2.28E-05,2.43E-05,287.1526318,13452.59977
530,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,8.90E-07,4.22E-07,2.91E-07,-3.71E-08,1.56E-05,0.995558248,2.31E-05,2.46E-05,269.9101977,13452.59977
531,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,7.78E-07,4.11E-07,2.76E-07,-6.76E-08,1.30E-05,0.997643098,2.14E-05,2.24E-05,237.7821071,13452.59977
532,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,5.65E-07,3.83E-07,2.84E-07,-8.50E-09,1.34E-05,0.996634583,2.13E-05,2.16E-05,231.1296871,13452.59977
533,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,4.56E-07,2.89E-07,1.85E-07,-7.14E-08,1.46E-05,0.998586335,2.04E-05,2.05E-05,294.9507172,13452.59977
534,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,4.80E-07,3.40E-07,2.71E-07,-1.69E-08,1.42E-05,0.998585859,2.03E-05,2.05E-05,263.4157712,13452.59977
535,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,6.57E-07,3.45E-07,2.45E-07,6.30E-08,1.30E-05,0.996025598,2.23E-05,2.34E-05,252.4743853,13452.59977
536,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,1.02E-06,4.55E-07,3.19E-07,-9.88E-08,1.04E-05,0.994882155,2.25E-05,2.57E-05,281.7183042,13452.59977
537,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,6.09E-07,4.42E-07,3.47E-07,9.26E-08,9.55E-06,0.996367061,2.22E-05,2.25E-05,250.6792357,13452.59977
538,colGP,OTLcircuit,FALSE,0.01,15,1000,,,n/a,7.59E-07,3.82E-07,2.60E-07,6.97E-08,1.36E-05,0.99373653,2.20E-05,2.40E-05,262.1645544,13452.59977
539,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.50E-07,3.55E-07,2.34E-07,2.50E-09,2.02E-05,0.99460845,2.74E-05,2.81E-05,103.4351323,13452.59977
540,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,1.09E-06,3.88E-07,2.23E-07,-6.58E-08,2.00E-05,0.987764873,2.64E-05,3.06E-05,142.6564994,13452.59977
541,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,9.42E-07,3.69E-07,2.50E-07,-4.40E-08,2.11E-05,0.994001791,3.04E-05,3.39E-05,119.1098459,13452.59977
542,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.94E-07,3.26E-07,2.09E-07,7.09E-08,2.52E-05,0.993943712,2.97E-05,3.16E-05,136.7446132,13452.59977
543,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.13E-07,4.11E-07,2.80E-07,-3.68E-08,1.88E-05,0.998321851,2.88E-05,2.89E-05,135.69786,13452.59977
544,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.29E-07,3.44E-07,2.29E-07,6.98E-08,2.28E-05,0.995916556,2.90E-05,2.95E-05,122.6851707,13452.59977
545,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.56E-07,3.98E-07,2.89E-07,2.07E-07,2.89E-05,0.997788002,2.89E-05,2.93E-05,112.6311009,13452.59977
546,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.56E-07,3.68E-07,2.71E-07,3.87E-08,2.34E-05,0.996335687,2.92E-05,2.97E-05,125.5146964,13452.59977
547,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,8.48E-07,3.33E-07,2.16E-07,1.23E-07,2.70E-05,0.997065884,2.92E-05,3.07E-05,136.270154,13452.59977
548,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,8.25E-07,3.50E-07,2.34E-07,1.04E-07,2.76E-05,0.997153278,2.91E-05,3.05E-05,131.7024612,13452.59977
549,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.30E-07,3.39E-07,2.34E-07,-7.00E-08,2.50E-05,0.997350526,2.91E-05,2.96E-05,135.2543287,13452.59977
550,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,1.28E-06,4.26E-07,2.91E-07,-9.42E-08,2.11E-05,0.996010285,2.86E-05,3.16E-05,119.7134302,13452.59977
551,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,8.77E-07,3.13E-07,1.91E-07,-7.63E-08,2.43E-05,0.99501602,2.69E-05,2.94E-05,109.5970197,13452.59977
552,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,8.91E-07,3.74E-07,2.19E-07,5.83E-08,2.37E-05,0.994342291,2.68E-05,2.89E-05,138.4982181,13452.59977
553,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,5.85E-07,3.27E-07,1.86E-07,-3.77E-08,2.49E-05,0.997596582,2.96E-05,3.00E-05,119.4910204,13452.59977
554,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.66E-07,3.25E-07,2.11E-07,6.67E-08,2.77E-05,0.99713877,2.97E-05,3.04E-05,129.5135684,13452.59977
555,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,6.34E-07,3.96E-07,2.67E-07,1.34E-07,2.92E-05,0.998932669,2.86E-05,2.85E-05,168.0030792,13452.59977
556,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,8.22E-07,4.81E-07,3.28E-07,-1.78E-08,2.15E-05,0.995890289,2.80E-05,2.85E-05,115.7818241,13452.59977
557,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,7.04E-07,4.51E-07,3.61E-07,7.81E-08,2.30E-05,0.996449809,2.97E-05,3.04E-05,113.7842321,13452.59977
558,colGP,OTLcircuit,FALSE,0.25,15,1000,,,n/a,7.19E-07,4.45E-07,3.29E-07,2.73E-08,2.29E-05,0.996074233,2.92E-05,2.99E-05,126.5804925,13452.59977
559,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,6.44E-07,4.15E-07,3.53E-07,3.54E-08,1.43E-05,0.995706644,2.29E-05,2.38E-05,278.1847839,13452.59977
560,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,6.60E-07,3.98E-07,3.06E-07,8.40E-08,1.32E-05,0.99494382,2.26E-05,2.38E-05,224.6212065,13452.59977
561,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,7.06E-07,3.56E-07,2.98E-07,-1.25E-07,1.15E-05,0.994325744,2.06E-05,2.20E-05,212.4408741,13452.59977
562,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,5.81E-07,3.12E-07,2.15E-07,-1.40E-07,1.40E-05,0.998386757,2.07E-05,2.15E-05,208.7009299,13452.59977
563,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,3.40E-07,2.24E-07,1.64E-07,2.80E-08,1.94E-05,0.999369483,2.28E-05,2.29E-05,263.2152438,13452.59977
564,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,4.89E-07,3.00E-07,2.16E-07,-6.76E-08,1.68E-05,0.995566503,2.26E-05,2.32E-05,200.2575982,13452.59977
565,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,4.86E-07,3.14E-07,2.15E-07,-1.23E-07,1.78E-05,0.997968334,2.28E-05,2.31E-05,262.9504538,13452.59977
566,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,4.98E-07,2.82E-07,1.64E-07,1.87E-08,1.89E-05,0.997542998,2.29E-05,2.32E-05,207.398818,13452.59977
567,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,5.19E-07,3.69E-07,2.96E-07,-3.33E-08,1.71E-05,0.998734711,2.47E-05,2.48E-05,239.3954651,13452.59977
568,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,6.33E-07,4.53E-07,3.20E-07,7.63E-08,1.82E-05,0.998803238,2.47E-05,2.48E-05,261.0766878,13452.59977
569,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,5.82E-07,2.80E-07,1.85E-07,3.02E-08,1.78E-05,0.995944056,2.21E-05,2.30E-05,276.2733002,13452.59977
570,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,5.27E-07,3.86E-07,3.54E-07,5.10E-08,1.35E-05,0.99775202,2.20E-05,2.22E-05,222.5836689,13452.59977
571,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,8.29E-07,5.25E-07,4.22E-07,-4.54E-08,9.31E-06,0.995164003,2.16E-05,2.28E-05,305.1537375,13452.59977
572,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,9.97E-07,4.36E-07,3.42E-07,-3.10E-09,1.57E-05,0.994172576,2.15E-05,2.35E-05,245.7087407,13452.59977
573,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,6.34E-07,3.83E-07,2.60E-07,-1.02E-07,1.49E-05,0.996342664,2.37E-05,2.43E-05,280.7728317,13452.59977
574,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,5.71E-07,3.55E-07,2.46E-07,9.90E-09,1.71E-05,0.99691963,2.34E-05,2.38E-05,206.7021792,13452.59977
575,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,1.08E-06,3.43E-07,1.75E-07,2.05E-08,1.47E-05,0.994804101,2.10E-05,2.51E-05,254.8342025,13452.59977
576,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,7.65E-07,3.03E-07,2.04E-07,-1.47E-07,1.28E-05,0.996290074,2.13E-05,2.37E-05,233.9463918,13452.59977
577,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,6.63E-07,3.51E-07,2.49E-07,2.09E-08,1.66E-05,0.992203961,2.18E-05,2.35E-05,247.1032801,13452.59977
578,colGP,OTLcircuit,FALSE,0.05,15,1000,,,n/a,3.76E-07,2.42E-07,1.70E-07,6.20E-09,1.99E-05,0.998948991,2.25E-05,2.26E-05,225.8515129,13452.59977
579,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,7.89E-07,4.65E-07,3.52E-07,1.16E-08,1.03E-05,0.996228956,2.12E-05,2.25E-05,344.7243648,13452.59977
580,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,5.13E-07,3.08E-07,2.41E-07,-3.18E-08,1.69E-05,0.996637073,2.16E-05,2.22E-05,255.4535263,13452.59977
581,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,3.47E-07,2.14E-07,1.58E-07,-3.77E-08,1.45E-05,0.997306035,2.07E-05,2.10E-05,310.0597217,13452.59977
582,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,5.37E-07,3.63E-07,3.19E-07,1.17E-07,1.61E-05,0.996701891,2.27E-05,2.32E-05,217.9360156,13452.59977
583,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,4.89E-07,3.49E-07,2.67E-07,3.56E-08,1.45E-05,0.997843956,2.10E-05,2.11E-05,276.8893771,13452.59977
584,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,4.81E-07,3.53E-07,2.77E-07,-4.89E-08,1.12E-05,0.998855835,2.21E-05,2.21E-05,296.2993438,13452.59977
585,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,5.21E-07,3.86E-07,3.27E-07,-7.90E-08,1.00E-05,0.99817998,2.06E-05,2.07E-05,286.7802629,13452.59977
586,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,4.50E-07,2.83E-07,2.02E-07,-1.01E-07,1.30E-05,0.996969493,2.02E-05,2.06E-05,247.50722,13452.59977
587,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,1.00E-06,6.78E-07,5.91E-07,1.36E-07,9.87E-06,0.996426886,2.31E-05,2.41E-05,276.8768835,13452.59977
588,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,6.46E-07,3.60E-07,2.44E-07,1.60E-07,1.67E-05,0.993796777,2.11E-05,2.21E-05,294.9100025,13452.59977
589,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,6.32E-07,3.83E-07,2.43E-07,-5.73E-08,1.38E-05,0.998382531,2.01E-05,2.06E-05,390.1160305,13452.59977
590,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,8.79E-07,4.43E-07,3.10E-07,1.03E-07,1.25E-05,0.992059754,2.11E-05,2.41E-05,276.348254,13452.59977
591,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,7.91E-07,4.35E-07,3.37E-07,8.14E-08,1.39E-05,0.995962858,2.26E-05,2.45E-05,289.1059089,13452.59977
592,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,6.38E-07,3.99E-07,2.42E-07,-1.76E-07,9.74E-06,0.993530997,2.08E-05,2.19E-05,237.4666936,13452.59977
593,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,5.15E-07,3.37E-07,2.40E-07,-1.51E-07,1.13E-05,0.997577715,2.09E-05,2.11E-05,372.9602051,13452.59977
594,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,5.96E-07,3.87E-07,2.73E-07,-7.91E-08,1.10E-05,0.993799704,2.14E-05,2.21E-05,317.4492052,13452.59977
595,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,1.22E-06,4.80E-07,3.08E-07,-2.85E-08,1.24E-05,0.991385112,2.02E-05,2.48E-05,227.5773556,13452.59977
596,colGP,OTLcircuit,TRUE,0.01,15,1000,,,n/a,4.08E-07,2.97E-07,2.46E-07,-1.95E-08,1.50E-05,0.998248922,2.14E-05,2.16E-05,248.8607385,13452.59977
